Unnamed: 0,Mol,ChEMBL ID,pChEMBL Value,Standard Type,Standard Relation,Standard Value,Standard Units,label,smiles,features
4,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAYsUlEQVR4nO2de1RTRx6AfwmEEJSH4AuB1fUNLor4qlopz9Kt2CpWq9uCbXePbbcWtXblbB97td2yUQ5ueqptOdutxS22QgWkgg9cxUJtbVERZbG6W2hBXoISHgkScmf/mPQaAoTk5k4S4nzHP8zlZmYSPmbmzuM3IoQQUChCI7Z1ASiOCRWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGLx5OhROHz43suPPoKWFtuVxv6gYvEkKwt+9zuorNS9TEuDxkabFsjOoGLxZ/lyePFFoAeJDggViz/x8SCVwv79ti6HXULFsoi9e+HNN6G11dblsD+oWBYxYwYkJgLD2Loc9oezrQswzEAI9uyBO3fuXXnjDZg9G1pbgWXh9ddhyxYYM8Z25bMbrFdjsSxbW1t79+5dq+UoOA0NEBsLr74Kf/sbKJW6iyNGgEIBSiXs3w8pKRASAsXF1i5Yb29vQUFBYWFhaWkpy7LWzn5AEHlaWloYhvH19Z04caKvry/DMFqt1gr5CktmJvL0RADI1xedOIGqq1Fr672fXryIamvRo48iACQSoaQk1NNjjVKp1WqFQhEQEAAAvr6+AODt7Z2QkJCfn99jnRIMAlmxqqurt23b5unpiSX28vISiUQA8Pjjj7fq/1rsm44OlJCAABAAiotDTU2D3smySKFALi4IAC1YgH78kWCpenp6Pv7448mTJ+Pvdtq0aU899dSMGTO4KmPChAkvv/zyV199ZZM/YyJisSybn58fHR2NNQKA6Ojo/Px8rVZ76tQp/Ic1duzY48ePk8hdWM6dQ7/+NQJAbm4oPR2x7NBv+e47NHkyAkCenigrS/giqVQqhULh7++Pv9vQ0ND8/Hz2l5JVV1crFIqlS5dyho0aNQrXYXfv3hW+NIMgsFidnZ0KhWLatGn4I8lkso0bN166dEn/nqamptjYWAAQiURJSUm2rbGNoNUihkHOzggAzZmDKivNeG9bG1qz5l6z2N0tTJFUKpVcLh83btyAShnw448/2tAwwcSqqalJSkriWj0/Pz+5XN40SLPBsqxCoZBIJACwaNGi6upqoYohFHV1KDISASCxGCUnI7V66Lc0NaG6unsvWRbJ5Tovly5FP/1kUXmwUmPHjjVFKQNsYpgAYhUVFcXFxYnFugfMBx54ICsry5QSf/vtt5MmTQIAHx+fL7/80vKSCEVeHho9WtdPP3nSpLdotSg6Gnl4oEOH+ly/cAFNnYrc3ZVBQXM//fRTHoUxUGrevHmmK2VAZWUlwzBBQUFWMIy/WGq1Oj09PTQ0FBfR2dk5ISGhrKys/50NDQ07duy4detW/x+1tLTExcVxzaI1OwED0tnZp5/e3GzqG9va0LJlurYvORlpNPd+1NqKNm16D39LmzZtUptS+yGEBFXKgKtXrzIMExgYSM4wPmI1NzczDMO19N7e3snJyT8O9AikX5kxDDNgarhZdHFxwd/djRs3eBRJEC5dQoGB5vXT9cGPhBIJAkChocjgc2RkZIwYMQIAZs6cWV5ebjwpckr1LTB7/vz5bdu2TZw4kTNs/PjxL730UnFxcW9vryWJmyfW5cuXExISpFIpLkRQUFB6enpHR4fBbRqNJjs7+8EHH8S3SSSS9evXX7hwwUjKZWVlU6dOBQAPD4+DBw+a/TnMZNcu9PLL914+9xx6913k5oYA0IwZaKBq11S4R0J3d2TwOaqqqubMmQMArq6uCoViwLdbR6n+4Dps5syZXAWWm5trSYImidXb25uVlcX1/kQiUVxcXFFRUf8Bkrq6uuTkZO578ff3l8vlzaa1KEqlcv369fiNCQkJXV1dZn8ak0lMRG5uKCdH9zIwEB06hFxdTe2nG6e5GS1fjgCQTKZ+443d+o2LWq1OSkrCn3HlypX6g3kGSs2fP986SunDsuy5c+c2b948ZswYADh37hzvpIYWq76+ftasWfjTuri4DNaR+uabb9asWYNbNLO68AZkZGS4ubkBQGBgYEVFhblvN5HERPTaa2jyZIRr28BAVFFh2HhZAsuiPXtQRMTLA7bvubm53t7eABAQEFBSUtJfqaKiIsGKwou//vWvABAVFcU7haHF2rRp09ixYwMCAhQKRVtbm8FPNRpNRkbGvHnzhuzCm85//vOf4OBgAJDJZIM1GRaSmIgOHECbN6NXXkHoF7EEp7Ky8je/+c2Abd/169fxc49EIuGUCgoKOnjwoD3MdymVSqz+2bNn+aUwhFgajcbJyUksFvfvSOEZwAkTJnCt8mBdeB6oVCquyXjiiSfu3LkjSLIcWKy2NuTvj8rLSYmFEOro6Hj66afxB1m9evXt27e5H2k0mu3bt48YMcLd3d0eaikD3n77bUsqrSHE+vnnnwHA19dX/2JDQ8Mrr7zCjYUGBATI5XISc3/Z2dleXl4AMH369IsXLwqYMhYLIXTgAHrwQYJiYfbu3evq6tr/kfDDDz8EgPDwcHuopQywsNIaQqyvv/4aABYuXKh/8ebNmxKJxEgXXkCqq6sXLVoEAFKpVKFQCNWZ5cRiWRQWhpydyYqFEKqqqgoODhaLxcXFxdzFqKgoAMjIyCCbN19wpRUdHc3jvUOI9fnnn+M63OD6nj17vvnmGx758aCrq+sPf/gDrh3Xr1/f2dlpeZovvHBviLyiAvn4mDcVyI/29nb9wfempiYnJyepVNq/52onWFJpDSFWamoqAGzZsoVv2QQjLy/P09MzMDDwhx9+EDBZlQodOoR27RIwSVP54IMPACAuLs4GeZvMW2+9xa/SGkIs3INOS0vjWzAh+fOf/wwASUlJAqbZ0oKcnZFEggweD/TnZAgRGRlpz+0ghnelNcTS5NraWtw9N36bdVCr1SB0YXx8YNky0Gjg2DHdFY0G4uPB1xdUKgHzMaSpqens2bNSqfSxxx4jmI3FeHh4bNmyBQBwf8t0hpNYhAqzciUAQG6u7qVEAs3N0NIChYXC5tOHnJwcrVYbExODH3vtmc2bN3t7e586daqkpMT0d9mvWN9//72fn9+GDRtIFyY+HkQiOHYMurt1V1atAtBTjQTZ2dkAsGbNGoJ5CISHh8fmzZvB3ErLSDPZ3d0tEokkEomFE938yMrKAoAnnniCu4LXNP/888+C5zVvHgJAR4/qXlZX6xYWE1rFU19fLxaLpVKp4AO/hOB6Wl999ZWJbzFWY928eRMh5Ovr6+TkZIny/DCon3p6epqampydnbmxfgHBrWFenu7lpEkwZw4olXD6tOBZAQAUFV2TSEZGRETYfzuI4VFpGRPLth0sg9zr6+tZlh0/fjwJy3Hbl58PWm2fK4RawwMHImSytg0b/kEkdTJs2bJl1KhRRUVFJva0ho1YRAszaxZMnw7NzXDunO5KfDwAwJEj91QTioYGOHMG1GrRI4/4C5w0SbhKCy98GBIqlo7HHwfQaw2DgyEsrDMwsKSs7IqwGeXlActCTAwMk2bwHrjSOnnypCmVFhVLBx5Oys+/d2Xhwp3FxWHZ2RnCZpSdDQAwHB4HDfH09DS90rJTsXBXXSKRjB8/3jqFWbIEli8/3t297MoVXRW1atUqADisHxDSYhoa4OxZcHXVPS4MO7hKq7S01PiddioW7qpPmDCB21VGujBiMQQEHKmrK+VMeuCBB3x9fWtqaioqKoTKhWsHPTyEStKqmF5p2alY/bO2QmFwFZX7y6OgWCxesWKF/hXLGb7tIAeutE6cODFEpTXYAFdnZycAuLq6Wnk9PyYzMxMA1q9fz10ZPXo0ADQ0NJDLtKenZ9SoUQDALaAoLCwEgJCQEEHSb2xETk7I1RW1twuSns1gGAYAYmNjjdwzaI1VV1cHAH5+flxgD2tiUD+p1erW1lYXFxdueTgJJBLJo48+CgD5v/ThIyMjPTw8ysvLq6urLU8/Jwe0Wnj4YXB3tzwxW7J169YhK61BxbKrR8K6ujqEkJ+fH9flIoRBayiVSmNjY8Vi8fnz5y1P3AHaQYynp+eLL74IAAcPHhzsnuEhltUK89vf/tbNze3bb7+tr6/HV1JSUm7evLlu3TrLE1+xAsLCIC7O8pRsz/z586VSqUwmG+wGKlYf3NzcYmJicHwvfGXq1KnckAcPsrNh9WrduomtWyEmBi5eFKSkNqawsPDu3btG5jrNE0uj0XDDPESxlVjQrzW0kJ9+guPHISVF9/LKFUc4wEKj0eDvZ+3atYPdY55YycnJoaGhO3bs0Ao+haYH7qrLZDL8JDhYYQixYsUKZ2fnM2fOVFdX3zGKiV9CYiJ88glUVZEuuPU4ffp0a2trcHCwfmRKAwYNx41/lz4+PvoXRSKRVqvduXNnWVnZJ598wv3ihYXrqnMPpNYUy9vbe8qUKY2NjVx4z8GYNOl6Tc00/SujRvW54Ve/gqefBg8PYBh44QUbRFMmhCmrFAetsXbu3Onq6rp27dpz3Iw/QFpaGg4iWlBQEBQUVEhm9e7t27fHjRvHxdgE64p1/PjxGzduaDQaLy+vUUZhWcM/yzt3+vzr6NBdf/ZZ0GggQ+BZR9vQ09OTk5MDRttBgMEHSG/cuBESEgIArq6u+/bt0/9RU1PTI488AlaMloZ3Xbe0tJDOqKamBo+R7t69m8fbb9/u86+tDaWmou3bEUKovBwFBKDly1FmpsBltjLHjh0DgODgYOO3GVuarNFoGIbBQ0fR0dH6o976QUQXLFjw3//+V5hSD4RSqQQANzc3cllgenp68K7rxx57TKj5Bk4shNDWrcjZediL9dxzzwHAW2+9Zfy2oaPNFBUV4eftcePGnewbkZMLIurh4fHZZ59ZVN7BqaysBIDp06cTSp/j9ddfBwA/Pz8TA3qZwj/+geRy3f/b21FoKDpyRKi0bQA3xDDktmGTAq81NjbGxMQAgJOTE8Mw+nsruCCiQCxaGt7m/9BDDwmesj4nT54Ui8VOTk68A/cMCcuiI0fQSy8RSt4a4F71kO0gMj1UZG9vL8MweL15eHh4nV7gaf0gokFBQQJGSyspKcEhTAMCAmQy2SGDiMTCUV9fj2chBwuUKggdHbpgzGfOkMuELM8++6wp7SAyNwZpcXGxn58fAIwePbqgoED/R99///2UKVNAiGhpWq02Nzc3PDwcV4QikQg/IYpEou3btwt+4EBvb29ERAQAREVFkQ4nlJqKANDixUQzIYXp7SDiETX51q1beAlA/0dCpVLJzamtXr2ax6a5W7duMQzDTaHoB3PLyMjAM1Nz5869fv26uSkbISUlBQDGjx/f2NgoYLID0tWFxo5FAMjOoqyZREFBAQDMnj3blJv5hOPWb/vmz5+v/0jIsuyePXu4ZvEnk89jqKio0I/HHBgYmJ6e3t534dLFixfxYSru7u78gvH3p6SkxNnZWSQSHTt2TJAEh2T3bgSAliyxTm5C8swzzwDA22+/bcrN/A8Q4Nq+/o+EOPbmwoULh2y2TI/HjGlvb+ciLyYkJFgYK6ulpQU3sn/6058sSccsOjt1ldapU1bLUwDMageRhUee6Ld9Bo+EbW1t//vf/4y8986dO3K5HKuJh6mSkpJMLLR+MP7Lly/zKzzLssuXLweAJUuWaKwQtUiP4VhpHT161PR2EAlylg4XQDsoKOjKlStD3n/t2rWNGze6/7KMEsdjNrdDVlVVNXv2bDAajN847777LgB4e3uTCAZhHK7S+ve/rZwzf3B0FhPbQSTU6V9c3GmZTJaenj7gPSzLGhzntGTJkqysLN5PefrB+OPj4/UDEg9JWVkZ7s998cUX/HK3kF27dKeCDQu6u7vNageRgMfKqVSqjRs3cs2ifvhulUqVnp6OZx4BQCKRWB4LnuPw4cN4dm/ixIkmnqSgVCpxE/zHP/5RkDLwYHhVWua2g0jwgzAzMjJGjhwJADNmzLh06VJtba3+CSg+Pj4Mw9TX1wubaU1NzeLFiwHA2dnZlAOn8bT83Llzu4U6oJIXcnlHePg7K1c+acMymIi57SAicXRvRUUFPq9MKpXi4OYAMGXKlL///e9KpVLw7DD68+UrVqwwsg7io48+wgMWNjxmDNPZ2Yn/5P5t37UWj3YQEToTGvd+Hn74YalUumbNmpKSEhK59Cc/Px+vTPT39x8wRFh5eTl23U5CysrlcgBYat9drS+//NLcdhARPcW+u7u7pqaGXPoDUltbu2zZsgHny7u6uvDhohs2bLByqQaDq7RO2fGgVmJiorntICIqlq3Qny+PiIjAcQkRQvgUgsDAQEGOIBCKXbt24QdkWxdkYNRqtYeHh7ntIHJIsTCnT5/GQSXHjBlTWFj46aef4tEQU0barImdV1p5eXk82kHkwGIhhOrq6h566CHcLOLpy/fff9/WhRqA3bt322GlhU9R9PLymjJlys6dO819uyOLhRBiWTYtLU0sFo8cOdLLy4voEmrecJWWnZwsd/fu3Q8//JA7KHrr1q08prwcXCyE0Pbt23GlhZtFq61iMAt8ZpHNK62uri65XI7P7QWA6Ojo0tJSfkk5uFi5ubkikcjFxeX06dPcdqWEhASVSmXrovWho6MDb9J89dVXrbAsrD8GSkVFRVk4SOTIYnF7uVJTU/EVcqsFLefgwYPxOFYzQFBQEMMw1hnCFVwpjMOKNdheLv3Vgv/6179sWML+HD9+fO3atXhFEG6+w8PD9+3bRyjcHCGlMA4r1muvvQaD7OUSdrWg4PT29paUlCQlJXG/cq4OE6qWNVAqMjJS8NkRxxTLlL1c+qsF9c9pth9IGGYFpTAOKBa3l2vHjh3G76yqqpozZw5YsFrQOghimFKpZBiGi+MSERFBdA7X0cQydy+XJasFrQ8/w6ysFMbRxHrnnXfA/L1cPFYL2hbOMP1ov/0NM1AqPDzcaitNHEosvJdLLBbzGAU1d7WgnaBSqQ4fPrxu3Tq8vhIAxGJxWFhYWlpaSkoK3l0MACEhIXl5edaMrO44Ylm+l0t/tWBMTIxNBip5078Ow9tVFi1aZJOZIgcRS8C9XCdPnhw3bhwA+Pv7kwsQQg6VSpWTk/P73/9+3759OTk5Njn/ATmMWMLu5aqtrQ0LC4OBVgtSTMQRxCKxl8sgug63WpBiIsNeLKJ7uQoKCvCDvZ+fn+nnbFOQA4hFei9Xc3NzVFSUWCwuLCwkkb6jQvZoGtL885//zMrKcnd3z8rK4iLVCIuPjw9CiGXZAwcOkEjfYbG12fy5fPmyFfZyvfnmmwAwYcIEAQOT3g8MV7G6urpmzZoFhPdycZPZxcXF5HJxSIarWFbYy9XQ0IAHtP7yl78QysKBGZZiFRUVAYCLi4tQkUX6o9VqY2NjASAyMnK4TO/YFcOy875o0aIxY8a4uLg0NTURyiI1NfXEiROjR48+cOAA6dM3HRNbm82HlpYWbsPgjh07BB8ZLy0txYFJ6RADb4alWKhvgN0FCxYYD0tpFi0tLfg0qG3btgmV5n3IcBUL89133+HD3zw9PT///HPLE2RZFh+0sXjxYsEDyt9XDG+xEEJKpfLJJ5/EzbrlGwbfe+89APD29jY9kDhlQIa9WBhuw+CsWbOuXr3KL5ELFy7g4fvs7Gxhi3cf4iBiIYSuXr2Kh0xHjhzJY8OgUqmcOnUqADz//PMkine/4ThiIYQ6Ojr0NwzqB9gdEjyZHRISolaryZXw/sGhxMLoB9g1ccPgxx9/DADu7u72tu9++OKAYiGErl27ZvqGwcrKSrxzdf/+/VYp3X2BY4qF+m4YXLVq1WAbBrnJ7ISEBCuX0LFxWLEwOTk5xjcMPv/88wAwc+ZMe4vgMNxxcLGQ0Q2DmZmZACCTyQQ8FZaCcXyxUN8Ng9HR0XjD4A8//ID7+Hv37rV1AR2Q+0IsTFFREbdh8NSpU/PnzweA+Ph4W5fLMREhhMgun7Anampq1q1bd/78ebFYzLKsv7//pUuXuNAGFAG5v1YaTZo06euvv2YYxt/ff+nSpZmZmdQqQtxfNRZHe3s7PnCBQoj7VCwKae6vppBiNahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohCBikUhAhWLQgQqFoUIVCwKEahYFCJQsShEoGJRiEDFohDh/yCSlCLX2N1UAAABl3pUWHRyZGtpdFBLTCByZGtpdCAyMDIxLjA5LjQAAHice79v7T0GIOBlQABRIJYA4gZGNocMIM3MjJWhAWKwsDEoAGkWGJcdQjPDaHRxNoYEIM3ERDGN4SBuBsYMJkamBCbmDCZmFgYWVgZWtgwmNvYEdo4MJg7OBE4uBi5uBm4eBh5eBl4+Bj5+BhYBBgFBBkEhBmbhBGGRDCYRhgQhFgZO1gR+DgYRoMdEhJmZGFnZWDk52Dm4uHl4+fg5OFkEBIVYxNkYGRgY4cFl7TjjwIVnB+xBnJT6iAPWp9gcQOwfntwHQqpmg8XniYsdOG3auw+s5sjE/VPSp+4HsaWCavflZCjYgtgmPMb708T2gNVr57Das94QBZvzVuGu/YupO8HiqiEL7LfeumsDYjvJfrNf4LsCbM4D2TCHDKmnYLYxwzQH78B+MDvVeKnDGZPZdiC27MF+B7tJl8Dm/ClycWhezw42Xz+9y/b2AeYDIHbs86D9bt8CwGzn94wHzF6Kg9nrpfIOGH6LB5vJu2LuAZVD7WA3iAEAd/tjCFUwjtQAAAIQelRYdE1PTCByZGtpdCAyMDIxLjA5LjQAAHicfVRbbhsxDPz3KXSBCHyJFD9jOyiKImugTXuH/uf+KCnXkVIIXZuEVjvikpzhnkpe36/ffr+Xj4uup1Mp8J+/u5dfDACn15KLcn758vUol7fn82Pncvt5vP0ohIUkzsTvM/b57fb62MFyKU9SrZkrF6wNDCROVRjXPEoJ5MqdzFqhiqDgvAFyAuO5KXvEr4Sihhug3IEsDR3LE1Sy1mGHbInEitw76FipEe1eromMSGLcRxXsqLQBWjkSqO4CLbIUdeFd3T2AUBshdiqZLTLCBufxZqwWNahlPPHebYOLw0d2pVHTns/JoO8yRBwRncgCGEUzSlffIZMbzkY240Ra934P/i8yyZGq3VpIIxuJrntkstOi0ZRIqAyMvK2njZDixAHEqtKgbyPqyBLUG/YUEAHsO2QBjG1NOaRCoHUV3SH7ne5OwTanPElbJLqD+l1twEDUh+6MQ8E7pcNd6kbA5iO+SW870unv+Dip6VAParMdmy/H9dPc3SfxfDuucxKjfYXmvEkYz6mStDk7CW9zQDBM5xRImE2tS1ifipYwn8KVMFwFisPhokQcjhbF4XC8KAuHk0VBOFxbpILD6aKJTBxt4R6H6wvHOJwvVEo2ZyUsb4ONhRdJNzdGwj47RtnQqPIjFRrp6uxLMrbyk/ePr2ysT38Au/AQapjnZkMAAAEMelRYdFNNSUxFUyByZGtpdCAyMDIxLjA5LjQAAHicJZDLjcMwDERb2aMDyAT/H+SYUnR3BSl+SUUXC8+j4XA27b2vD19bnmfr55xH5dUffu1Nf9/rVgiL8kVgGKjrfQtIcuRiIHSsJn0Ll2oNk3ocImpU60bgsERqRkCSSWsuHsyN+q+GpC4ElCJnOtCrFK3t1EtlvRGMiZLX2JK0iCDaN0ailZ1BAL1sFMQ4oRS0WLgVrjbAeiq3AkFQSGIkntFkAlFNbpnYbdsksjJmUDHHIUL6I+3Smo7MgUk5+dB/LfXiaOl21kju1WR1YeyGcmpBQZaRSYjTaTMYJaepDM15qT3Tw2cCuUWX8vr+A1x7V4IacsUjAAAAAElFTkSuQmCC"" alt=""Mol""/>",CHEMBL402552,5.4,IC50,=,4000.0,nM,False,c1ccc(C2(c3nnc4n3CCCCCC4)CCC2)cc1,[0 0 1 ... 0 0 0]
